Year	Period	TRADETYPE	FLOW	PARTENAIRE	HS2012	POIDNET	QUANTITE	VALEURINSAE	
2012	04	CG	I	ZZ_Monde	7210	1468661.000		493733292.000	
2014	03	CG	I	ZZ_Monde	7209	1467566.000		502347260.000	
2009	04	CG	I	ZZ_Monde	2002	1467414.000	0.000	311212085.000	
2001	12	CG	ET	ZZ_Monde	4407	1467050.000	0.000	257413570.000	
2013	07	CG	I	ZZ_Monde	2202	1466974.000	1205307.000	374966797.000	
1999	12	CG	I	ZZ_Monde	2002	1466914.000	0.000	839185400.000	
2009	07	CG	I	ZZ_Monde	1701	1466182.000	0.000	337761285.000	
2000	03	CG	I	ZZ_Monde	1701	1465500.000	0.000	291403210.000	
2008	08	CG	I	ZZ_Monde	2002	1464308.000	0.000	463292116.000	
2010	08	CG	I	ZZ_Monde	3402	1464198.000		288525850.000	
2008	10	CG	I	ZZ_Monde	8703	1464130.000	0.000	2352311261.000	
2002	03	CG	I	ZZ_Monde	1902	1464033.000	0.000	415680393.000	
2009	11	CG	ET	ZZ_Monde	4407	1463950.000	0.000	95215841.000	
2008	10	CG	I	ZZ_Monde	3402	1462664.000	0.000	317553237.000	
2001	04	CG	I	ZZ_Monde	1701	1462200.000	0.000	330514796.000	
2008	08	CG	I	ZZ_Monde	5208	1461983.000	0.000	1686210686.000	
2001	01	CG	I	ZZ_Monde	1902	1461422.000	0.000	385222544.000	
2010	06	CG	I	ZZ_Monde	0808	1460719.000		455258296.000	
2011	03	CG	I	ZZ_Monde	2002	1460279.000		213570000.000	
2015	02	CG	I	ZZ_Monde	2711	1460184.000	1459796.000	512694444.000	
2008	06	CG	I	ZZ_Monde	0808	1459401.000	0.000	449450597.000	
2008	09	CG	I	ZZ_Monde	0402	1458920.000	0.000	836362421.000	
2015	04	CG	I	ZZ_Monde	7215	1458840.000		382092907.000	
2011	10	CG	I	ZZ_Monde	8711	1458697.200	1.000	2656112944.000	
2008	01	CG	I	ZZ_Monde	1101	1458338.000	0.000	484037497.000	
2012	10	CG	I	ZZ_Monde	2711	1458199.000	1458199.000	151202080.000	
2010	02	CG	ET	ZZ_Monde	4407	1458000.000		110894876.000	
2008	12	CG	ET	ZZ_Monde	7214	1458000.000	0.000	405409122.000	
2011	07	CG	ET	ZZ_Monde	7215	1457000.000		613065290.000	
2009	11	CG	I	ZZ_Monde	3401	1456617.000	0.000	283427048.000	
2012	10	CG	I	ZZ_Monde	1103	1456169.000		437075484.000	
2013	04	CG	ET	ZZ_Monde	7213	1456000.000		537907486.000	
2008	10	CG	ET	ZZ_Monde	7213	1456000.000	0.000	616229351.000	
2010	05	CG	I	ZZ_Monde	6109	1455230.000	5061.000	444876584.000	
2002	03	CG	I	ZZ_Monde	4012	1455063.000	0.000	565143001.000	
2001	11	CG	ET	ZZ_Monde	0802	1455000.000	0.000	208644477.000	
2010	04	CG	I	ZZ_Monde	7213	1453147.000		360645790.000	
2012	04	CG	I	ZZ_Monde	7216	1453145.000		536147019.000	
2013	05	CG	I	ZZ_Monde	7216	1452717.000		492914611.000	
2003	12	CG	I	ZZ_Monde	1902	1452459.000	0.000	397000267.000	
2015	12	CG	I	ZZ_Monde	0402	1452339.000		499740221.000	
2013	03	CG	ET	ZZ_Monde	1512	1452180.000		864883800.000	
2005	08	CG	I	ZZ_Monde	6109	1451446.000	953.000	725393934.000	
2014	07	CG	I	ZZ_Monde	8701	1451007.000	250.000	428288734.000	
2002	11	CG	I	ZZ_Monde	1701	1450690.000	0.000	300154419.000	
2014	11	CG	I	ZZ_Monde	2711	1450021.000	1450021.000	507507350.000	
2015	12	CG	ET	ZZ_Monde	4407	1450000.000	140.000	139000000.000	
2015	04	CG	ET	ZZ_Monde	4406	1450000.000	137.000	72500000.000	
2010	08	CG	I	ZZ_Monde	1902	1449245.000		350435530.000	
2014	09	CG	I	ZZ_Monde	2002	1448621.000	24289.000	496035269.000	
2009	12	CG	ET	ZZ_Monde	5201	1446782.000	0.000	985520233.000	
2009	09	CG	I	ZZ_Monde	3401	1446363.000	0.000	210686121.000	
2015	04	CG	I	ZZ_Monde	3304	1446082.000		343443990.000	
1998	01	CG	I	ZZ_Monde	2710	1445978.000	0.000	270129658.000	
2016	03	CG	I	ZZ_Monde	1107	1445770.000		526678725.000	
2009	11	CG	ET	ZZ_Monde	0801	1445734.000	0.000	387364353.000	
2012	07	CG	I	ZZ_Monde	1101	1445082.000		389248566.075	
2007	01	CG	I	ZZ_Monde	2002	1444228.000	0.000	569762354.000	
2013	04	CG	ET	ZZ_Monde	2306	1443879.000		197050446.000	
2001	03	CG	ET	ZZ_Monde	0207	1443238.000	0.000	629130075.000	
2007	07	CG	I	ZZ_Monde	6109	1443046.000	0.000	512911420.000	
2011	02	CG	I	ZZ_Monde	1701	1442418.000		309794435.471	
2013	12	CG	I	ZZ_Monde	2002	1442415.000	69970.000	334427968.000	
2002	02	CG	I	ZZ_Monde	6908	1442087.000	0.000	192892093.000	
2012	05	CG	I	ZZ_Monde	2002	1441058.000	53474.000	386194523.000	
2007	11	CG	I	ZZ_Monde	5208	1440480.000	0.000	1858284567.000	
2009	01	CG	ET	ZZ_Monde	2306	1440340.000	0.000	112549957.000	
2003	09	CG	I	ZZ_Monde	7214	1440218.000	0.000	286283591.000	
2002	07	CG	I	ZZ_Monde	1902	1440217.000	0.000	392717506.000	
2014	04	CG	ET	ZZ_Monde	4403	1440000.000		86400000.000	
2014	12	CG	I	ZZ_Monde	1103	1440000.000		385724817.000	
2010	03	CG	I	ZZ_Monde	8703	1439980.000	1098.000	2130786273.000	
2001	08	CG	I	ZZ_Monde	3105	1439846.000	0.000	254290765.000	
2008	01	CG	I	ZZ_Monde	5208	1439127.000	0.000	1862326086.000	
2014	03	CG	I	ZZ_Monde	3401	1438757.000		528822181.000	
2009	02	CG	I	ZZ_Monde	8703	1438469.000	0.000	2698766910.000	
2007	08	CG	ET	ZZ_Monde	0801	1438316.000	0.000	259618612.000	
2002	08	CG	I	ZZ_Monde	1902	1437726.000	0.000	498503979.000	
2013	10	CG	I	ZZ_Monde	2202	1437405.000	988580.000	490646063.000	
1999	12	CG	I	ZZ_Monde	6908	1437398.000	0.000	240006339.000	
2016	01	CG	I	ZZ_Monde	4802	1437016.000		459026784.000	
2007	08	CG	I	ZZ_Monde	4012	1437012.000	0.000	583349960.000	
2012	02	CG	I	ZZ_Monde	4802	1436728.000		611962275.000	
2015	12	CG	I	ZZ_Monde	4802	1436111.000		538281886.000	
2012	07	CG	ET	ZZ_Monde	1512	1435980.000		1062540600.000	
2008	10	CG	ET	ZZ_Monde	4407	1435000.000	0.000	155039239.000	
2010	02	CG	I	ZZ_Monde	2711	1432354.000	1432274.000	625965432.000	
2008	07	CG	I	ZZ_Monde	0402	1431705.000	0.000	1565748092.000	
2011	07	CG	ET	ZZ_Monde	2306	1431200.000		224525130.000	
2007	11	CG	ET	ZZ_Monde	5201	1430899.000	0.000	826634973.000	
2006	03	CG	ET	ZZ_Monde	4407	1430260.000	0.000	147643496.000	
2011	02	CG	ET	ZZ_Monde	4407	1430000.000		17600000.000	
2001	01	CG	I	ZZ_Monde	1101	1429722.000	0.000	271858943.000	
2009	06	CG	I	ZZ_Monde	2002	1429187.000	0.000	370215404.000	
2006	09	CG	I	ZZ_Monde	0808	1428591.000	0.000	463029990.000	
2000	02	CG	I	ZZ_Monde	6908	1428136.000	0.000	200593405.000	
2016	02	CG	ET	ZZ_Monde	7214	1428000.000		419488033.000	
2011	03	CG	I	ZZ_Monde	1101	1427938.000		374424562.718	
2011	05	CG	I	ZZ_Monde	1101	1427411.000		376118867.992	
2010	09	CG	I	ZZ_Monde	3923	1427399.450		415884956.000	
2005	08	CG	I	ZZ_Monde	7214	1426873.000	0.000	372804613.000	
2015	03	CG	I	ZZ_Monde	2203	1426610.000	389883.000	296293295.000	
2007	04	CG	I	ZZ_Monde	0801	1426394.000	0.000	3019232.000	
2011	01	CG	ET	ZZ_Monde	2306	1425709.000		237483445.000	
2009	05	CG	I	ZZ_Monde	3402	1425173.000	0.000	191767529.000	
2011	10	CG	I	ZZ_Monde	5208	1424603.000		2597756376.000	
2013	01	CG	I	ZZ_Monde	4012	1424106.000	134459.000	451223277.000	
2011	01	CG	I	ZZ_Monde	0801	1423820.000		8017310.000	
2014	10	CG	I	ZZ_Monde	6405	1423361.000	57989.000	519656446.000	
2011	12	CG	I	ZZ_Monde	1516	1423061.000		355766094.000	
2010	09	CG	I	ZZ_Monde	2202	1423004.410	417148.000	440121697.000	
2009	03	CG	ET	ZZ_Monde	4407	1422592.000	0.000	122568313.000	
2010	12	CG	I	ZZ_Monde	6109	1421672.000	7653.000	437991719.000	
2007	03	CG	I	ZZ_Monde	5208	1421254.000	14044.000	1938771085.000	
2010	07	CG	I	ZZ_Monde	6109	1421220.000	7621.000	451964454.000	
2015	02	CG	I	ZZ_Monde	0402	1421061.760		572656192.000	
2015	10	CG	I	ZZ_Monde	8704	1420133.000	241.000	1721329473.100	
1998	06	CG	I	ZZ_Monde	2002	1419768.000	0.000	419331700.000	
2010	03	CG	I	ZZ_Monde	1701	1419626.000		286912921.602	
2004	07	CG	I	ZZ_Monde	1511	1419599.000	0.000	370931218.000	
2002	12	CG	ET	ZZ_Monde	4407	1418120.000	0.000	178920642.000	
1998	04	CG	ET	ZZ_Monde	2710	1417954.000	0.000	142144403.000	
2001	12	CG	I	ZZ_Monde	2002	1417167.000	0.000	687406961.000	
2015	04	CG	I	ZZ_Monde	7214	1417000.000		308876410.000	
2014	10	CG	I	ZZ_Monde	1103	1416610.000		352152216.000	
2012	12	CG	I	ZZ_Monde	2203	1415352.000		285297469.000	
2009	10	CG	ET	ZZ_Monde	1511	1415300.000	0.000	327590720.000	
2008	09	CG	I	ZZ_Monde	3401	1415233.000	0.000	252436320.000	
2010	07	CG	I	ZZ_Monde	8704	1415162.000	273.000	1335786806.000	
2001	11	CG	I	ZZ_Monde	2002	1415067.000	0.000	648222413.000	
2010	02	CG	ET	ZZ_Monde	7214	1415000.000		375748750.000	
2011	06	CG	I	ZZ_Monde	3402	1414105.000		382658153.000	
2013	02	CG	I	ZZ_Monde	8703	1412915.000	1070.000	1937511551.000	
2000	08	CG	I	ZZ_Monde	5208	1412869.000	0.000	2445865961.000	
2015	07	CG	I	ZZ_Monde	0402	1412234.000		584176252.000	
2013	01	CG	I	ZZ_Monde	2711	1411968.000	1388819.000	471223044.000	
2002	04	CG	I	ZZ_Monde	0808	1411935.000	0.000	718551818.000	
1999	05	CG	I	ZZ_Monde	2002	1411624.000	0.000	506742887.000	
2012	08	CG	I	ZZ_Monde	4012	1411184.370	135756.000	497555632.000	
2013	07	CG	I	ZZ_Monde	4012	1411115.000	139075.000	471491353.000	
2010	07	CG	ET	ZZ_Monde	2306	1410307.000		128444436.000	
2007	12	CG	I	ZZ_Monde	3401	1409960.000	0.000	237149311.000	
2015	02	CG	I	ZZ_Monde	7215	1409525.000		426634452.000	
2012	11	CG	I	ZZ_Monde	4802	1408812.200		582443357.000	
2009	03	CG	I	ZZ_Monde	0808	1408755.000	0.000	433768977.000	
1999	04	CG	I	ZZ_Monde	7213	1408200.000	0.000	174232400.000	
1999	08	CG	I	ZZ_Monde	7213	1407700.000	0.000	173885500.000	
2008	08	CG	I	ZZ_Monde	1902	1405712.000	0.000	378670871.000	
1999	05	CG	I	ZZ_Monde	6908	1404583.000	0.000	213606657.000	
2014	10	CG	I	ZZ_Monde	2202	1403968.000	139939.000	282674608.000	
1999	09	CG	I	ZZ_Monde	1701	1403363.000	0.000	307672594.000	
2007	10	CG	I	ZZ_Monde	6109	1403099.000	0.000	432164143.000	
2015	07	CG	I	ZZ_Monde	7010	1402622.000		629668548.000	
2007	02	CG	I	ZZ_Monde	7215	1402198.000	0.000	387450576.000	
1998	01	CG	I	ZZ_Monde	5209	1401707.000	35009.000	1641850308.000	
2015	12	CG	I	ZZ_Monde	7210	1400966.000		436328261.000	
2010	12	CG	I	ZZ_Monde	3401	1400557.720		266481710.000	
1999	09	CG	I	ZZ_Monde	0303	1400118.000	0.000	375656500.000	
2014	10	CG	ET	ZZ_Monde	4403	1400000.000		70000000.000	
1998	07	CG	I	ZZ_Monde	1107	1400000.000	0.000	494651800.000	
2009	07	CG	I	ZZ_Monde	2711	1399880.000	0.000	423281714.000	
2006	10	CG	ET	ZZ_Monde	7215	1399647.000	0.000	447379980.000	
2015	02	CG	I	ZZ_Monde	2202	1398954.000	551540.000	296967771.000	
2011	04	CG	I	ZZ_Monde	3401	1398481.000		217389403.000	
1998	10	CG	I	ZZ_Monde	0402	1396637.000	0.000	1275282185.000	
2007	10	CG	I	ZZ_Monde	4407	1396478.000	0.000	43963800.000	
2015	08	CG	I	ZZ_Monde	5208	1395750.000		1791179333.000	
2000	09	CG	ET	ZZ_Monde	2710	1395128.000	0.000	286642737.000	
2011	04	CG	I	ZZ_Monde	1101	1394754.000		364711364.860	
2013	11	CG	I	ZZ_Monde	7210	1394220.000		431374374.000	
2016	03	CG	I	ZZ_Monde	7216	1394213.000		345450593.000	
2014	12	CG	I	ZZ_Monde	8704	1393992.000	328.000	1681638312.000	
2011	02	CG	I	ZZ_Monde	0808	1393950.000		432844329.000	
2015	11	CG	I	ZZ_Monde	2203	1393729.000	270404.000	244578720.000	
2000	08	CG	I	ZZ_Monde	1701	1393568.000	0.000	248314535.000	
2014	08	CG	I	ZZ_Monde	4012	1393091.000	61048.000	240773357.000	
2012	08	CG	I	ZZ_Monde	3401	1393028.000		475216233.000	
2010	08	CG	I	ZZ_Monde	7210	1391235.000		692277067.000	
2005	01	CG	ET	ZZ_Monde	5201	1391014.000	0.000	861224351.000	
2009	09	CG	I	ZZ_Monde	8703	1390178.000	0.000	1897489763.000	
2009	09	CG	ET	ZZ_Monde	7214	1390000.000	0.000	339859679.000	
2005	11	CG	ET	ZZ_Monde	4407	1389800.000	0.000	70204866.000	
2010	07	CG	I	ZZ_Monde	3402	1389696.000		245295556.000	
2009	11	CG	I	ZZ_Monde	8703	1389588.000	0.000	2162404729.000	
2010	03	CG	I	ZZ_Monde	2002	1389302.400	2335.000	268077462.000	
2011	05	CG	I	ZZ_Monde	1516	1388513.000		272801078.000	
2011	05	CG	I	ZZ_Monde	2711	1388454.000	1386732.000	711005023.000	
2007	12	CG	I	ZZ_Monde	1701	1388350.000	0.000	236772300.000	
2011	05	CG	I	ZZ_Monde	7216	1387742.000		479076635.000	
2000	10	CG	I	ZZ_Monde	2002	1387000.000	0.000	714652000.000	
2001	06	CG	I	ZZ_Monde	2523	1386829.000	0.000	66167091.000	
2012	05	CG	I	ZZ_Monde	8703	1385105.000	1050.000	2613710284.000	
2002	03	CG	ET	ZZ_Monde	2523	1385000.000	0.000	61588180.000	
2011	11	CG	I	ZZ_Monde	8711	1384325.000	17151.000	2493568385.000	
2015	12	CG	I	ZZ_Monde	1107	1384254.000		492315585.000	
2007	07	CG	I	ZZ_Monde	0808	1383986.000	0.000	453266411.000	
2001	02	CG	ET	ZZ_Monde	2523	1383500.000	0.000	60000000.000	
2016	03	CG	I	ZZ_Monde	1103	1383250.000		322340660.000	
2013	02	CG	I	ZZ_Monde	3401	1382780.000		321537444.000	
2015	01	CG	I	ZZ_Monde	8701	1382519.000	213.000	563184736.000	
2006	11	CG	I	ZZ_Monde	2501	1382262.000	0.000	64263477.000	
2002	02	CG	I	ZZ_Monde	5209	1381827.000	0.000	1563541946.000	
2008	01	CG	I	ZZ_Monde	8703	1381456.000	0.000	1691361962.000	
1998	01	CG	I	ZZ_Monde	4012	1381164.000	183962.000	594740915.000	
2004	10	CG	I	ZZ_Monde	7214	1380002.000	0.000	401092819.000	
2007	04	CG	I	ZZ_Monde	2002	1379798.000	0.000	365158469.000	
2015	04	CG	I	ZZ_Monde	1103	1379789.000		332091376.000	
2006	11	CG	I	ZZ_Monde	6908	1379695.000	0.000	192006701.000	
2010	06	CG	I	ZZ_Monde	3401	1379528.000		271022609.000	
2015	08	CG	I	ZZ_Monde	6405	1379319.500	83031.000	693017364.000	
2005	10	CG	I	ZZ_Monde	5208	1379169.000	24154.000	1676045446.000	
2014	09	CG	ET	ZZ_Monde	0801	1379162.000		657364634.000	
2006	12	CG	I	ZZ_Monde	2002	1378754.000	0.000	524651456.000	
2012	02	CG	I	ZZ_Monde	8711	1377413.600	12467.000	2366513117.000	
2013	07	CG	I	ZZ_Monde	1901	1377173.230		494499527.000	
2005	02	CG	I	ZZ_Monde	4012	1377024.000	78118.000	273165131.000	
2015	05	CG	I	ZZ_Monde	8704	1375227.000	285.000	1723829094.000	
2010	09	CG	ET	ZZ_Monde	4407	1375000.000		65909000.000	
2007	07	CG	I	ZZ_Monde	4407	1373470.000	0.000	40485060.000	
2012	03	CG	I	ZZ_Monde	2002	1372823.000	3120.000	550774784.000	
2009	08	CG	ET	ZZ_Monde	7214	1371800.000	0.000	357184915.000	
2008	12	CG	I	ZZ_Monde	6402	1371503.000	29010.000	249029384.000	
2008	11	CG	I	ZZ_Monde	0808	1371061.000	0.000	430307833.000	
2015	09	CG	I	ZZ_Monde	8711	1370307.000	11570.000	2322669400.000	
2006	07	CG	I	ZZ_Monde	5208	1370047.000	133054.000	1673977561.000	
2011	08	CG	I	ZZ_Monde	8711	1369732.000	10626.000	2416959222.000	
2007	09	CG	I	ZZ_Monde	0801	1369680.000	0.000	5130754.000	
2008	10	CG	I	ZZ_Monde	1704	1368474.000	0.000	292747124.000	
2008	12	CG	I	ZZ_Monde	1101	1367175.000	0.000	294770431.000	
2010	07	CG	ET	ZZ_Monde	7204	1367140.000		67132000.000	
2014	12	CG	I	ZZ_Monde	1107	1365704.000		534604779.000	
2013	07	CG	I	ZZ_Monde	2711	1365256.000	1349256.000	473715510.000	
2008	02	CG	I	ZZ_Monde	1902	1364397.000	0.000	516033515.000	
2014	01	CG	I	ZZ_Monde	4012	1364166.000	107593.000	482362900.000	
2014	10	CG	I	ZZ_Monde	3004	1364091.750		5540248636.000	
2008	10	CG	I	ZZ_Monde	4012	1363998.000	0.000	525840658.000	
2001	09	CG	I	ZZ_Monde	7215	1363017.000	0.000	275852257.000	
2008	02	CG	I	ZZ_Monde	4407	1362525.000	0.000	39894173.000	
2015	06	CG	I	ZZ_Monde	2202	1362295.000	387267.000	312631244.000	
2001	03	CG	I	ZZ_Monde	7214	1361810.000	0.000	262338797.000	
2015	01	CG	I	ZZ_Monde	3923	1361466.280		681042397.000	
2008	02	CG	ET	ZZ_Monde	7215	1361000.000	0.000	528985000.000	
2007	02	CG	I	ZZ_Monde	2002	1360824.000	0.000	396217757.000	
2013	04	CG	I	ZZ_Monde	1107	1360220.000		566074515.000	
2002	02	CG	ET	ZZ_Monde	1006	1360000.000	0.000	250920339.000	
2001	11	CG	I	ZZ_Monde	1902	1359974.000	0.000	355678665.000	
2010	07	CG	ET	ZZ_Monde	1512	1359203.000		760074973.000	
1998	04	CG	I	ZZ_Monde	2002	1358956.000	0.000	426331435.000	
2013	10	CG	I	ZZ_Monde	7010	1358852.000	1300.000	638103100.000	
2007	12	CG	I	ZZ_Monde	0808	1356195.000	0.000	438413058.000	
1998	03	CG	I	ZZ_Monde	0207	1355849.000	0.000	553142100.000	
2009	05	CG	I	ZZ_Monde	3401	1355319.000	0.000	217884240.000	
2010	08	CG	I	ZZ_Monde	3401	1354623.000		249768809.000	
2011	11	CG	I	ZZ_Monde	8703	1354566.000	964.000	1927309336.000	
2007	09	CG	I	ZZ_Monde	0808	1354181.000	0.000	423010280.000	
2006	06	CG	I	ZZ_Monde	1701	1353850.000	0.000	199373083.000	
2008	02	CG	ET	ZZ_Monde	4407	1353500.000	0.000	195193613.000	
2014	08	CG	ET	ZZ_Monde	1512	1352880.000		738640100.000	
2014	04	CG	I	ZZ_Monde	2202	1352869.000	715110.000	291939356.000	
2005	11	CG	I	ZZ_Monde	1511	1352793.000	0.000	334241803.000	
2013	02	CG	ET	ZZ_Monde	7214	1352000.000		484305335.000	
2007	09	CG	I	ZZ_Monde	6109	1351652.000	0.000	415164245.000	
2012	11	CG	I	ZZ_Monde	1103	1351395.000		415921232.000	
2013	05	CG	I	ZZ_Monde	2002	1351303.000	58357.000	354873576.000	
2008	04	CG	I	ZZ_Monde	5208	1350516.000	1969.000	1697096260.000	
2009	10	CG	I	ZZ_Monde	2711	1350000.000	0.000	446512499.000	
2002	09	CG	ET	ZZ_Monde	0801	1349684.000	0.000	493404584.000	
2010	06	CG	I	ZZ_Monde	2711	1349438.000	1349438.000	537170783.000	
2006	05	CG	ET	ZZ_Monde	1512	1349080.000	0.000	608919100.000	
2014	08	CG	I	ZZ_Monde	8701	1348115.000	196.000	441497035.000	
2009	01	CG	I	ZZ_Monde	0801	1348060.000	0.000	7378350.000	
2012	05	CG	ET	ZZ_Monde	1512	1347920.000		997585300.000	
2009	02	CG	I	ZZ_Monde	1701	1347845.000	0.000	178357734.000	
2006	08	CG	I	ZZ_Monde	2002	1347689.000	0.000	246471872.000	
2016	02	CG	I	ZZ_Monde	4802	1347679.000		462732395.000	
2002	12	CG	I	ZZ_Monde	1701	1347495.000	0.000	282520610.000	
2010	05	CG	I	ZZ_Monde	3401	1347022.000		226360154.000	
2008	12	CG	I	ZZ_Monde	1516	1346954.000	0.000	260491446.000	
2014	07	CG	I	ZZ_Monde	5208	1346644.000	18460.000	1709351538.000	
2013	01	CG	I	ZZ_Monde	1704	1346313.000		265881298.000	
2007	02	CG	I	ZZ_Monde	0402	1346171.000	0.000	770787227.000	
2009	12	CG	I	ZZ_Monde	0402	1346162.000	0.000	532936126.000	
2005	11	CG	I	ZZ_Monde	4012	1345652.000	105193.000	383326562.000	
2011	03	CG	I	ZZ_Monde	7216	1345605.000		494849174.000	
2002	03	CG	I	ZZ_Monde	8506	1345565.000	0.000	1091858098.000	
2008	08	CG	I	ZZ_Monde	2711	1344648.000	0.000	173626854.000	
2012	01	CG	I	ZZ_Monde	3401	1343961.000		467856389.000	
2001	11	CG	I	ZZ_Monde	5208	1343888.000	0.000	3609250929.000	
2007	09	CG	ET	ZZ_Monde	1516	1343850.000	0.000	741156800.000	
2008	06	CG	I	ZZ_Monde	5208	1343576.000	3235.000	1562633348.000	
2013	08	CG	I	ZZ_Monde	4012	1343507.000	115564.000	431545505.000	
2007	03	CG	I	ZZ_Monde	4012	1342913.000	128079.000	508065310.000	
2012	02	CG	I	ZZ_Monde	5208	1342740.700	11444.000	1952459531.000	
2006	03	CG	I	ZZ_Monde	2501	1341321.000	0.000	55619426.000	
2015	01	CG	I	ZZ_Monde	3401	1340688.000		383622654.000	
1998	06	CG	I	ZZ_Monde	7215	1340111.000	0.000	233211900.000	
2013	05	CG	ET	ZZ_Monde	7213	1340000.000		478786150.000	
2013	04	CG	I	ZZ_Monde	2002	1339431.000	33520.000	318853785.000	
2001	09	CG	I	ZZ_Monde	6908	1338704.000	0.000	180641179.000	
2008	08	CG	I	ZZ_Monde	1704	1338025.000	0.000	211327339.000	
2010	05	CG	I	ZZ_Monde	8703	1337326.000	1006.000	2033396518.000	
2008	12	CG	I	ZZ_Monde	0801	1337270.000	0.000	7423460.000	
2006	12	CG	I	ZZ_Monde	4012	1337115.000	161685.000	543760853.000	
2014	03	CG	I	ZZ_Monde	7214	1337050.000		340725785.000	
2015	10	CG	ET	ZZ_Monde	4403	1337000.000	6406.000	428470698.000	
2013	08	CG	I	ZZ_Monde	0808	1336889.000		402106129.000	
2013	06	CG	I	ZZ_Monde	1901	1336468.000		434824856.000	
2012	01	CG	I	ZZ_Monde	4012	1335865.000	144138.000	463997721.000	
2007	11	CG	ET	ZZ_Monde	7213	1335417.000	0.000	385504729.000	
1999	04	CG	I	ZZ_Monde	4407	1334846.000	0.000	32841450.000	
2016	01	CG	I	ZZ_Monde	1103	1334621.000		379663317.000	
2015	12	CG	I	ZZ_Monde	2711	1333988.000	1333988.000	536263176.000	
2007	11	CG	I	ZZ_Monde	0801	1333816.000	0.000	6573340.000	
2010	03	CG	I	ZZ_Monde	7210	1333604.000		425443153.000	
2012	02	CG	I	ZZ_Monde	7210	1332641.000		600788945.000	
2015	11	CG	ET	ZZ_Monde	7213	1332494.000		289526938.000	
2008	09	CG	I	ZZ_Monde	8703	1332419.000	0.000	2370972526.000	
2012	06	CG	I	ZZ_Monde	8711	1331161.000	15746.000	2270255996.000	
2010	10	CG	I	ZZ_Monde	3401	1330918.000		243390456.000	
2014	09	CG	I	ZZ_Monde	5208	1330092.000	17272.000	2806870927.000	
2013	01	CG	I	ZZ_Monde	3401	1329369.000		405618141.000	
2008	09	CG	I	ZZ_Monde	2002	1328676.000	0.000	512465274.000	
2008	08	CG	I	ZZ_Monde	7210	1328519.000	0.000	801666382.000	
2011	08	CG	I	ZZ_Monde	7210	1327927.000		611837235.000	
2006	08	CG	I	ZZ_Monde	2501	1326912.000	0.000	55518870.000	
2014	12	CG	I	ZZ_Monde	3304	1326125.700		357186883.000	
2008	12	CG	ET	ZZ_Monde	2306	1325716.000	0.000	124516540.000	
2003	10	CG	I	ZZ_Monde	7010	1325708.000	0.000	567978744.000	
2002	01	CG	I	ZZ_Monde	4012	1325680.000	0.000	534086334.000	
2009	08	CG	I	ZZ_Monde	3402	1324388.000	0.000	166554462.000	
2004	03	CG	I	ZZ_Monde	6908	1323462.000	0.000	166618733.000	
2009	09	CG	I	ZZ_Monde	6109	1323421.000	0.000	391605350.000	
1999	06	CG	I	ZZ_Monde	0303	1322944.000	0.000	417031823.000	
2014	11	CG	ET	ZZ_Monde	5201	1322673.000		898990261.000	
2009	01	CG	I	ZZ_Monde	2501	1321054.000	0.000	70828664.000	
2014	09	CG	ET	ZZ_Monde	7213	1320000.000		349769880.000	
2002	12	CG	I	ZZ_Monde	5209	1319490.000	0.000	1026131098.000	
2007	05	CG	I	ZZ_Monde	6109	1318907.000	0.000	477059405.000	
2010	04	CG	I	ZZ_Monde	3401	1318714.000		230129550.000	
2015	03	CG	I	ZZ_Monde	8701	1318437.000	184.000	418542644.000	
2011	07	CG	ET	ZZ_Monde	1512	1317040.000		921535500.000	
2005	07	CG	I	ZZ_Monde	6908	1316647.000	0.000	182670174.000	
2012	01	CG	ET	ZZ_Monde	2306	1316294.000		217380128.000	
2015	04	CG	I	ZZ_Monde	2002	1315728.000		230776410.000	
2016	02	CG	I	ZZ_Monde	8704	1313777.000	366.000	1882378646.000	
2013	03	CG	I	ZZ_Monde	1103	1313079.000		365198983.000	
2005	07	CG	I	ZZ_Monde	5208	1311946.000	16938.000	1761485545.000	
2010	02	CG	I	ZZ_Monde	8703	1311221.000	971.000	1773761557.000	
2008	03	CG	I	ZZ_Monde	2523	1311004.000	0.000	83155245.000	
2014	01	CG	ET	ZZ_Monde	7215	1310000.000		254500000.000	
2014	03	CG	I	ZZ_Monde	2501	1309806.000		55061147.000	
1998	04	CG	I	ZZ_Monde	4012	1307911.000	205922.000	623135245.000	
2001	07	CG	I	ZZ_Monde	6908	1306660.000	0.000	208218062.000	
2009	08	CG	I	ZZ_Monde	3923	1306601.000	0.000	378998920.000	
2011	06	CG	I	ZZ_Monde	1516	1306152.000		242001384.000	
2011	11	CG	I	ZZ_Monde	2202	1306138.330	451535.000	475279375.000	
2005	09	CG	I	ZZ_Monde	2002	1306125.000	0.000	618873549.000	
2008	11	CG	ET	ZZ_Monde	2306	1305212.000	0.000	173475680.000	
2005	05	CG	I	ZZ_Monde	6908	1305048.000	0.000	175664999.000	
2013	03	CG	I	ZZ_Monde	2202	1304552.000	277230.000	316885459.000	
2001	09	CG	ET	ZZ_Monde	0801	1304411.000	0.000	345895900.000	
2009	10	CG	I	ZZ_Monde	2501	1303544.000	0.000	69500200.000	
2009	01	CG	I	ZZ_Monde	1704	1303531.000	0.000	247976502.000	
2014	01	CG	I	ZZ_Monde	8701	1302372.000	296.000	984271422.000	
